"package1id","projectidentifier","itemnumber","actualawarddate","actualevaluationcompletiondate","actual_onsite","actualrfqclosingdate","actualrfqissuedate","actualsowdate","awardvalue","awardvalue_base","bopsite","budgetamount","budgetamount_base","budgetawarddifference","buybackresaletarget","contractexecuted","engineeringcontactid","engineeringcontactname","exchangerate","importsequencenumber","indigenousparticipation","indigenous_award","indigenous_award_base","leadtimeclosingtoevaluationdays","leadtimeevaluationtoawarddays","leadtimerfqissuetoclosingdays","leadtimesowtorfqissuedays","mplcode","ontarioapplicable","ontario_award","ontario_award_base","operationspackagebundle","operationspackageleadid","opspackageleadname","originalplannedawarddate","originalplannedevaluationcompleti","originalplannedrfqclosingdate","originalplannedrfqissuedate","originalplannedsowdate","plannedawarddate","packagedescription","packageidentifier","packagetype","purchaseordernumber","prerequisitedesigndeliverable","procpackageleadname","procurementpackageleadid","qualityoversightcontactid","qualityprogram","requiredatsitedate","revisedplannedawarddate","revisedplannedevaluationcompletio","revisedplannedrfqclosingdate","revisedplannedrfqissuedate","revisedplannedsowdate","standardleadtimemonths","statuscode","sole_source","statecode","subcontractorname","timezoneruleversionnumber","contracttype","utcconversiontimezonecode","versionnumber","transactioncurrencyid","owningbusinessunit","ras_original_input","Modified","packagefolderurl","comments"
"1822ceb2-3528-4708-aefa-2f8f6b48e38c","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","11/30/2024","10/31/2024","10/1/2024","9/1/2024","8/17/2024",,"4000A SWBD - Admin Building","83b4a7cc-6ea8-4bd3-bf6a-4e6e71c4b46e",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","12/31/2024","11/30/2024","10/31/2024","10/1/2024","9/1/2024","8/17/2024","30",,"No",,,,"Cancelled",,,,,"12/31/2024","5/21/2026 2:53 PM",,"To confirm"
"f21c4bc6-b1c2-4325-a028-e31c8c91624b","A02180","-",,,,,,,,,"CCW",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Shaft","Ian Butt","Ian Butt",,,,,,,"Bedrock Mapping","92033279-f6e5-401f-845e-2f88c74707aa",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Cancelled",,,,,,"5/21/2026 2:53 PM",,
"9daef016-74ac-4c75-977e-751e2a3d7974","A02180","269",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou",,,,,,,"Anchor Bolts - Security Building","6bf5d010-98f2-467c-8796-d816a693f9b9",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Standard Purchase Order",,,,,,"5/21/2026 2:53 PM",,
"f6e46faa-d843-475b-8927-d32393cbcfb7","A02180","-","2/2/2025","1/30/2025",,"1/25/2025","1/15/2025","1/5/2025","694,980",,"NI","1,257,918.99",,,,"Yes",,,,,,,,"30","30","30","15","U74","Yes","694,980",,"NI","Tanzeel Ahmed","Tanzeel Ahmed","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024",,"RWB Caisson (Rebar Cages)","147c0c5f-d566-4f0a-8270-747ee515e908","Materials (Commodities)","4300006564","Yes","Mahendra Don","Mahendra Don",,"N299-3","4/1/2025","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024","30",,"No",,"Salit Steel",,"Commodities Agreement",,,,,"4/1/2025","5/21/2026 2:53 PM",,
"79bd3ba4-5486-47a6-8088-e3cd5c6ab3a3","A02180","120","1/31/2025","12/31/2024",,"12/1/2024","11/16/2024","11/1/2024","694,980",,"NI","4,331,742",,,,"Yes",,,,,"Yes","694,980",,"30","30","30","15","U74","Yes","694,980",,"NI","Tanzeel Ahmed","Tanzeel Ahmed","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024",,"RWB CSA N291 Rebar (Caisson Supply)","96275102-5fb0-4c55-bf7e-ff644a84839d","Materials (Commodities)","4300006564","No","Mahendra Don","Mahendra Don",,"N299-3","4/1/2025","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024","30",,"No",,"Salit Steel",,"Commodities Agreement",,,,,"4/1/2025","5/21/2026 2:53 PM",,"Estimated budget: For caissons, which encompasses the rebar and concrete supply (incl. accessories),<br>it is approximately $4,331,742.61 CAD"
"4b67660e-059c-444b-aab2-a705df7fa824","A02180","121","8/11/2025","6/11/2025",,"11/20/2024","11/4/2024","12/10/2025","4,549,800",,"NI","3,529,591.71",,,,"Yes",,,,,,,,"30","30","30","15","U74","Yes","4,549,800",,"NI","Rubab Shahid","Rubab Shahid","8/2/2025","7/3/2025","6/3/2025","5/4/2025","4/19/2025",,"RWB CSA N291 Rebar (Supply&Install)","135c115a-b8bd-455e-8de0-48d1e49c908d","Materials (Commodities)","4700140428","No","Mahendra Don","Mahendra Don",,"N299-3","9/2/2025","8/2/2025","7/3/2025","6/3/2025","5/4/2025","4/19/2025","30",,"No",,"MANSTEEL REBAR",,"Construction Subcontract",,,,,"9/2/2025","5/21/2026 2:53 PM",,
"f93011ff-badd-46e5-9b1f-28452d755cc2","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","1/1/2025","12/2/2024","11/2/2024","10/3/2024","9/18/2024",,"Dock Levelers - WH","d8eb7a45-ff2d-45e9-b16c-99958b4fdad5",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","2/1/2025","1/1/2025","12/2/2024","11/2/2024","10/3/2024","9/18/2024","30",,"No",,,,"Cancelled",,,,,"2/1/2025","5/21/2026 2:53 PM",,
"9d3f4df7-e5fc-4d61-82c6-87065d2296bd","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"Utilities","Tamer Abuqamar","Tamer Abuqamar","11/14/2025","10/15/2025","9/15/2025","8/16/2025","8/1/2025",,"Site Earthworks - A6N","4e12d359-54b6-4221-89bd-67f795141bd4",,,"No","Dan Martin","Dan Martin",,"Best Commercial","12/14/2025","11/14/2025","10/15/2025","9/15/2025","8/16/2025","8/1/2025","30",,"No",,,,"Cancelled",,,,,"12/14/2025","5/21/2026 2:53 PM",,
"a49cfa8c-b167-4b0c-9581-f49a93e78dcc","A02180","-",,,,,,,,,"CCW",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Shaft","Eduardo Iglesias","Eduardo Iglesias",,,,,,,"Skidsteer","ffabd104-38fc-4001-b637-903f2e28fc6b",,,"No","Dan Martin","Dan Martin",,"Best Commercial",,,,,,,"30",,"No",,,,"Cancelled",,,,,,"5/21/2026 2:53 PM",,
"42ab6ff8-d63c-48da-879b-27a5e7a0c5a1","A02180","273",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","5/29/2026","4/29/2026","3/30/2026","2/28/2026","2/13/2026",,"Electrical - Security Bld  (Change Order) (long lead transformers)","1fa28a77-89e2-4b3a-80ed-f93b3b949031",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","6/29/2026","5/29/2026","4/29/2026","3/30/2026","2/28/2026","2/13/2026","30",,"No",,,,"Self Perform",,,,,"6/29/2026","5/21/2026 2:53 PM",,
"4d342b4e-3fc8-4e7d-9f42-75f40a5f9e87","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","9/1/2024","8/2/2024","7/3/2024","6/3/2024","5/19/2024",,"Equipment (welding table/compressors/Forklift)","05073d77-d4c1-4294-8bba-c27a94c5243a",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","10/1/2024","9/1/2024","8/2/2024","7/3/2024","6/3/2024","5/19/2024","30",,"No",,,,"Cancelled",,,,,"10/1/2024","5/21/2026 2:53 PM",,"LONG LEAD TIME - To Confirm urgent"
"f6ca6bc4-623b-451f-b688-775eb58acb62","A02180","219","10/24/2025","10/31/2025",,"10/21/2025","8/26/2025","9/25/2025","1,558,351.6",,"NI","1,558,351.6",,,,"Yes",,,,,,,,"30","30","30","15","1","Yes","1,558,351.6",,"Industrial","Ian Pocock","Ian Pocock","7/25/2025","6/25/2025","5/26/2025","4/26/2025","4/11/2025",,"SCCV Level 1 Plate Material","395a5518-4777-461e-96d2-38ceb848008a","Materials (Commodities)","4300007085","No","Alan Bartolo","Alan Bartolo",,"N299-1","8/25/2025","7/25/2025","6/25/2025","5/26/2025","4/26/2025","4/11/2025","30",,"No",,"Hooper Welding",,"Commodities Agreement",,,,,"8/25/2025","5/21/2026 2:53 PM",,
"c92dee2f-e3e3-4c7c-8c9b-c3174c8bffad","A02180","77",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Lolu Oyewole-Eletu","Lolu Oyewole-Eletu","7/1/2025","6/1/2025","5/2/2025","4/2/2025","3/18/2025",,"Fire Stopping Fab","3350f7c6-1f49-4676-9a59-4abd0a3b0f2f",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","8/1/2025","7/1/2025","6/1/2025","5/2/2025","4/2/2025","3/18/2025","30",,"No",,,,"On Hold",,,,,"8/1/2025","5/21/2026 2:53 PM",,
"809f7a03-c64c-48fd-850c-11507f4ea030","A02180","136",,,,,,,,,"CCW",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Ernesto Martinez","Ernesto Martinez","4/1/2025","3/2/2025","1/31/2025","1/1/2025","12/17/2024",,"Forklift on surface","52f1a4f9-f7b8-49e2-8c49-9676f82967d8","Construction Equipment",,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","5/1/2025","4/1/2025","3/2/2025","1/31/2025","1/1/2025","12/17/2024","30",,"No",,,,"On Hold",,,,,"5/1/2025","5/21/2026 2:53 PM",,
"7c1e0303-7d2d-4322-8abb-6d405eafdaaa","A02180","275",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou",,,,,,,"Floor Grille  - Security Building","872361d4-755d-476d-b450-71d7e093a4d1",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Standard Purchase Order",,,,,,"5/21/2026 2:53 PM",,
"df417225-ed5f-44b9-8ea9-572bf76a2579","A02180","161","6/5/2025","6/4/2025",,"6/16/2025","6/9/2025","5/6/2025","169,280",,"CCW","200,000",,,,"Yes",,,,,"Yes","169,280",,"30","30","30","15","0","Yes","169,280",,"CCW/Tunnel","Mohamed Radwan","Mohamed Radwan","4/20/2025","3/21/2025","2/19/2025","1/20/2025","1/5/2025",,"Scaffolding for the Storage tanks","fe1de44a-df6c-43cc-85f0-482a344b1bec",,"4700130335","Yes","Valentina Kukharchuk","Valentina Kukharchuk",,"Best Commercial","5/20/2025","4/20/2025","3/21/2025","2/19/2025","1/20/2025","1/5/2025","30",,"No",,"AlumaSafway",,"Construction Subcontract",,,,,"5/20/2025","5/21/2026 2:53 PM",,
"a608ffa4-062a-4ffa-a68f-14723b50e27d","A02180","-",,,,,,,,,"CI",,,,,"No",,,,,,,,"30","30","30","15","1",,,,"CI","Hiten Patel","Hiten Patel",,,,,,,"Secant Pile Walls (Shoring)","dd527a2e-09e0-497f-8c03-dddfbcdd8cfa","Subcontractors",,"No","Quinn McLafferty","Quinn McLafferty",,"Best Commercial",,,,,,,"30",,"No",,,,"Cancelled",,,,,,"5/21/2026 2:53 PM",,
"fd781e54-51dc-4401-8714-cf4b60d92906","A02180","267",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","5/29/2026","4/29/2026","3/30/2026","2/28/2026","2/13/2026",,"Formwork","fd8bbfc6-9573-4c7a-b1bd-06b547258c3f",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","6/29/2026","5/29/2026","4/29/2026","3/30/2026","2/28/2026","2/13/2026","30",,"No",,,,"Self Perform",,,,,"6/29/2026","5/21/2026 2:53 PM",,
"edb53db0-04dc-4561-8274-107f935e2212","A02180","-",,,,,,,,,"CCW","0",,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Stephanie Shelley","Stephanie Shelley","3/29/2026","2/27/2026","1/28/2026","12/29/2025","12/14/2025",,"PCTL foam strip","8cbd8916-e98c-428c-bf54-5a9add94be22","Supplies (Construction Materials)",,"No","Diogo Mello","Diogo Mello",,"Best Commercial","4/29/2026","3/29/2026","2/27/2026","1/28/2026","12/29/2025","12/14/2025","30",,"No",,,,"Standard Purchase Order",,,,,"4/29/2026","5/21/2026 2:53 PM",,"Waiting for the SoW and new RAS date"
"78549677-9ac6-4f7b-add8-2d96db7e6777","A02180","-","7/11/2024","7/1/2024",,"6/15/2024","6/1/2024","5/15/2024","31,500",,"CCW","31,500",,,,"Yes",,,,,,,,"30","30","30","15","0","Yes","31,500",,"CCW/Tunnel","Ernesto Martinez","Ernesto Martinez","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024",,"Sea cans for storage","bbac9ddc-b2ea-45e8-be49-a8df22143250","Supplies (Construction Materials)","4500642353 / 4500651817","No","Valentina Kukharchuk","Valentina Kukharchuk",,"Best Commercial","4/1/2025","3/1/2025","1/30/2025","12/31/2024","12/1/2024","11/16/2024","30",,"No",,"ATS",,"Standard Purchase Order",,,,,"4/1/2025","5/21/2026 2:53 PM",,
"e200259f-b4c7-491c-ba2b-48c8a5207f06","A02180","102","10/24/2024","10/2/2024",,"9/1/2024","8/8/2024","8/1/2024","1,409,561",,"CCW","1,635,000",,,,"Yes",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Stephanie Shelley","Stephanie Shelley","2/1/2025","1/2/2025","12/3/2024","11/3/2024","10/19/2024",,"Grout Additives Supply","ab1ebd44-8133-4358-9b5d-f72d1e091324","Supplies (Construction Materials)","4500668482","No","Valentina Kukharchuk","Valentina Kukharchuk",,"Best Commercial","3/1/2025","2/1/2025","1/2/2025","12/3/2024","11/3/2024","10/19/2024","30",,"No",,"Mapei",,"Commodities Agreement",,,,,"3/1/2025","5/21/2026 2:53 PM",,
"2f6b4d6f-1340-4f95-8b1f-34c3965471a2","A02180","187",,,,,,,,,"CCW","0",,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Stephanie Shelley","Stephanie Shelley","10/27/2025","9/27/2025","8/28/2025","7/29/2025","7/14/2025",,"TBM Backup","a27e3eb2-d5e2-483b-bb7b-a555bf9a397a",,,"No","Diogo Mello","Diogo Mello",,"Best Commercial","11/27/2025","10/27/2025","9/27/2025","8/28/2025","7/29/2025","7/14/2025","30",,"No",,,,"Cancelled",,,,,"11/27/2025","5/21/2026 2:53 PM",,
"ab54a56f-0022-442f-afa9-0e11bbfbd8c9","A02180","130","2/18/2025","1/31/2025",,"1/20/2025","1/13/2025","12/29/2024","504,450",,"NI","791,917",,,,"Yes",,,,,"Yes","504,450",,"30","30","30","15","U75","Yes","504,450",,"NI","Tanzeel Ahmed","Tanzeel Ahmed","2/25/2025","1/26/2025","12/27/2024","11/27/2024","11/12/2024",,"Service Building Rebar (Caisson Supply)","17561130-9321-4536-b831-fbbae010839a","Materials (Commodities)","4300006592","No","Mahendra Don","Mahendra Don",,"ISO 9001:2015","3/25/2025","2/25/2025","1/26/2025","12/27/2024","11/27/2024","11/12/2024","30",,"No",,"Salit Steel",,"Commodities Agreement",,,,,"3/25/2025","5/21/2026 2:53 PM",,
"33b93a98-b038-43b5-9510-805d74a5d69f","A02180","267",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou",,,,,,,"Formwork - Security Building","b1d529ff-c4e0-431a-ba4d-762a787eac56",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Self Perform",,,,,,"5/21/2026 2:53 PM",,
"34ade0ee-e620-4bfb-92aa-4e8a660053e8","A02180","281",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou",,,,,,,"Hollow Metal Doors & Windows & Hardware- Security Bld","0541992d-633c-487e-aba6-5f235a2949eb",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Standard Purchase Order",,,,,,"5/21/2026 2:53 PM",,
"059afdf6-f0bb-4fc0-9acb-d2399a6c923f","A02180","-",,,,,,,,,"CCW","270,000",,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Stephanie Shelley","Stephanie Shelley","2/26/2026","1/27/2026","12/28/2025","11/28/2025","11/13/2025",,"TBM precast items for PCTL storage","8f3c1255-2359-4255-8e5f-617f5568b129","Supplies (Construction Materials)",,"No","Diogo Mello","Diogo Mello",,"Best Commercial","3/26/2026","2/26/2026","1/27/2026","12/28/2025","11/28/2025","11/13/2025","30",,"No",,,,"On Hold",,,,,"3/26/2026","5/21/2026 2:53 PM",,
"373e1b3e-b863-4e78-8a18-1d7b76489b1b","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","11/30/2024","10/31/2024","10/1/2024","9/1/2024","8/17/2024",,"IT","b2a956ee-0981-4090-9fde-2242cc61a60d",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","12/31/2024","11/30/2024","10/31/2024","10/1/2024","9/1/2024","8/17/2024","30",,"No",,,,"On Hold",,,,,"12/31/2024","5/21/2026 2:53 PM",,"To Confirm if OPG will take part of this SoW"
"e98332ff-9b25-4e15-bff7-81b02dd0e93d","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","7/1/2025","6/1/2025","5/2/2025","4/2/2025","3/18/2025",,"Metal Storage Shelving","026bf42d-b673-42dc-83f2-5bc4ac56a5f9",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","8/1/2025","7/1/2025","6/1/2025","5/2/2025","4/2/2025","3/18/2025","30",,"No",,,,"On Hold",,,,,"8/1/2025","5/21/2026 2:53 PM",,"To Confirm with Budget"
"f1f476ee-cc19-4442-a5e6-9ddd5a6cf5f7","A02180","-","2/5/2024","1/25/2024",,"1/25/2024","1/16/2024","1/15/2024","481,657.11",,"NI","500,847.2",,,,"Yes",,,,,,,,"30","30","30","15","U71",,,,"Industrial","Ian Pocock","Ian Pocock","4/12/2024","3/13/2024","2/12/2024","1/13/2024","12/29/2023",,"Silicon Stud Welding Equipment","a9fe66d7-b10a-43f4-9ee3-11fd495f63a4","Materials (Commodities)","4500642579","Yes","Quinn McLafferty","Quinn McLafferty",,"Best Commercial","5/12/2024","4/12/2024","3/13/2024","2/12/2024","1/13/2024","12/29/2023","30",,"No",,"Silicon Stud Welding",,"Commodities Agreement",,,,,"5/12/2024","5/21/2026 2:53 PM",,"Converted to USD @ 1.35"
"04511b93-03d0-4836-b965-2faa927f83f9","A02180","-",,,,,,,,,"CCW",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Ernesto Martinez","Ernesto Martinez","1/1/2025","12/2/2024","11/2/2024","10/3/2024","9/18/2024",,"TBM workshop","a208aec3-b6f1-4fa1-a0bb-89524c6219a0",,,"No","Diogo Mello","Diogo Mello",,"Best Commercial","2/1/2025","1/1/2025","12/2/2024","11/2/2024","10/3/2024","9/18/2024","30",,"No",,,,"Cancelled",,,,,"2/1/2025","5/21/2026 2:53 PM",,
"d9b2e356-58c6-4f5b-8f62-a587813732d8","A02180","-",,,,,,,,,"PB",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CI","Muhamed Maki","Muhamed Maki","5/20/2025","4/20/2025","3/21/2025","2/19/2025","2/4/2025",,"TCCWS Cooling Water Pumps","4eb085d9-9057-4ee4-b0f0-d4363ef773da",,,"No","Dan Martin","Dan Martin",,"Best Commercial","6/20/2025","5/20/2025","4/20/2025","3/21/2025","2/19/2025","2/4/2025","30",,"No",,,,"On Hold",,,,,"6/20/2025","5/21/2026 2:53 PM",,
"965a3ef0-6f34-4a3c-a987-b293510535b8","A02180","-",,,,,,,,,"PB",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CI","Muhamed Maki","Muhamed Maki","4/14/2025","3/15/2025","2/13/2025","1/14/2025","12/30/2024",,"TCCWS Plate Frame Heat Exchangers","ccd73f45-f262-4aa0-ae2c-39ca479c083f",,,"No","Dan Martin","Dan Martin",,"Best Commercial","5/14/2025","4/14/2025","3/15/2025","2/13/2025","1/14/2025","12/30/2024","30",,"No",,,,"On Hold",,,,,"5/14/2025","5/21/2026 2:53 PM",,
"fd4596dd-195d-40a3-98b3-0f52e7089d4f","A02180","-",,,,,,,,,"CCW",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Ernesto Martinez","Ernesto Martinez","11/1/2025","10/2/2025","9/2/2025","8/3/2025","7/19/2025",,"Shaft/tunnel dewatering pumps","f0a23041-9a62-4279-8769-84faa2c02695","Construction Equipment",,"No","Valentina Kukharchuk","Valentina Kukharchuk",,"Best Commercial","12/1/2025","11/1/2025","10/2/2025","9/2/2025","8/3/2025","7/19/2025","30",,"No",,,,"Cancelled",,,,,"12/1/2025","5/21/2026 2:53 PM",,
"11adbe11-5146-4cc1-bd56-c4ab74f1e73e","A02180","123","8/14/2025","7/24/2025",,"4/8/2025","3/20/2025","3/15/2025","1,698,450",,"NI","2,241,972",,,,"Yes",,,,,,,,"30","30","30","15","K20","Yes","1,698,450",,"NI","Tanzeel Ahmed","Tanzeel Ahmed","3/1/2026","1/30/2026","12/31/2025","12/1/2025","11/16/2025",,"Sludge Tanks/Resin Tanks","a9061a10-8018-480c-a42c-2d12a835247c","Plant Equipment","4300006634","No","Mahendra Don","Mahendra Don",,"NCA-4000","4/1/2026","3/1/2026","1/30/2026","12/31/2025","12/1/2025","11/16/2025","30",,"No",,"HOOPER WELDING ENTERPRISES LIMITED",,"Engineered Equipment",,,,,"4/1/2026","5/21/2026 2:53 PM",,
"1e7bbf4e-2973-463f-8ef4-f371062830a3","A02180","226",,,,,,,,,"NI",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"NI","Tyler Taylor","Tyler Taylor","10/20/2025","9/20/2025","8/21/2025","7/22/2025","7/7/2025",,"Pre Assebmbly Heating System","5f6a4f74-18d1-4d91-b818-6de71adb3035",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","11/20/2025","10/20/2025","9/20/2025","8/21/2025","7/22/2025","7/7/2025","30",,"No",,,,"Standard Purchase Order",,,,,"11/20/2025","5/21/2026 2:53 PM",,
"7667aa0b-faef-4285-a049-6c80897ec1e3","A02180","-",,,,,,,,,"CI",,,,,"No",,,,,,,,"30","30","30","15","1",,,,"CI","Hiten Patel","Hiten Patel","6/10/2026","5/11/2026","4/11/2026","3/12/2026","2/25/2026",,"Prefab Stair Towers","26326204-5199-476e-9172-b786b742bb81",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","7/10/2026","6/10/2026","5/11/2026","4/11/2026","3/12/2026","2/25/2026","30",,"No",,,,"On Hold",,,,,"7/10/2026","5/21/2026 2:53 PM",,
"9eb2ae12-937e-4a81-84e7-eccea7217579","A02180","-",,,,,,,,,"NI",,,,,"No",,,,,,,,"30","30","30","15","K20",,,,"NI","Tanzeel Ahmed","Tanzeel Ahmed","3/13/2026","2/11/2026","1/12/2026","12/13/2025","11/28/2025",,"Solid Waste Management-Sludge Tanks 1 & 2","b47e0e93-900b-4b4a-884e-cdb2d478a783","Plant Equipment",,"No","Mahendra Don","Mahendra Don",,"NCA-4000","4/13/2026","3/13/2026","2/11/2026","1/12/2026","12/13/2025","11/28/2025","30",,"No",,,,"Cancelled",,,,,"4/13/2026","5/21/2026 2:53 PM",,
"28d28528-d0b2-4da4-afac-e5d5185d6c5f","A02180","-",,,,,,,,,"NI",,,,,"No",,,,,,,,"30","30","30","15","K20",,,,"NI","Tanzeel Ahmed","Tanzeel Ahmed","3/10/2026","2/8/2026","1/9/2026","12/10/2025","11/25/2025",,"Solid Waste Management-Spent Resin Storage Tank","f5202664-597e-40eb-b1c5-18feb74143ee","Plant Equipment",,"No","Mahendra Don","Mahendra Don",,"NCA-4000","4/10/2026","3/10/2026","2/8/2026","1/9/2026","12/10/2025","11/25/2025","30",,"No",,,,"Cancelled",,,,,"4/10/2026","5/21/2026 2:53 PM",,
"08478fa0-b747-4098-a060-c595c78fad08","A02180","-",,,,,,,,,"CCW-NI",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"Technical","Nathan Johnson","Nathan Johnson","12/15/2024","11/15/2024","10/16/2024","9/16/2024","9/1/2024",,"Rigging gears","2a308d9d-6cb6-4022-a5ab-3997acd0fbf6",,,"Yes","Meesam Rasool","Meesam Rasool",,"Best Commercial","1/15/2025","12/15/2024","11/15/2024","10/16/2024","9/16/2024","9/1/2024","30",,"No",,,,"On Hold",,,,,"1/15/2025","5/21/2026 2:53 PM",,
"ef2264e4-27b8-4a4c-a41b-cbb0baa54657","A02180","-",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"SE/Buildings","Frank Gou","Frank Gou","9/18/2026","8/19/2026","7/20/2026","6/20/2026","6/5/2026",,"Office Furniture ( Install only)","7c877196-0c9c-427c-9c23-351eb510cc66",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial","10/18/2026","9/18/2026","8/19/2026","7/20/2026","6/20/2026","6/5/2026","30",,"No",,,,"Self Perform",,,,,"10/18/2026","5/21/2026 2:53 PM",,
"67b59174-eb5a-4c17-9a5c-25620df2bf6c","A02180","177",,,,,,,,,"SE",,,,,"No",,,,,,,,"30","30","30","15","0",,,,"Foundation","Kevin Dang","Kevin Dang",,,,,,,"Sarens (Crawler Cranes)","4526648a-728b-4369-bcd1-1a55e0f69b34",,,"No","Meesam Rasool","Meesam Rasool",,"Best Commercial",,,,,,,"30",,"No",,,,"Change Order",,,,,,"5/21/2026 2:53 PM",,
"f344b223-8933-42bd-9e98-4c7ecf1b39f4","A02180","185","10/6/2025","10/2/2025",,"9/24/2025","9/2/2025","8/18/2025","132,031.86",,"NI","132,031.86",,,,"Yes",,,,,,,,"30","30","30","15","1","Yes","132,031.86",,"CI","Daman Grewal","Daman Grewal","11/15/2025","10/16/2025","9/16/2025","8/17/2025","8/2/2025",,"Staircase for RB Shaft","569e5b10-8793-41a3-81c6-f96cedd80559","Materials (Commodities)","4500715751","No","Mahendra Don","Mahendra Don",,"ISO 9001:2015","12/15/2025","11/15/2025","10/16/2025","9/16/2025","8/17/2025","8/2/2025","30",,"No",,"Peri Formwork Systems",,"Commodities Agreement",,,,,"12/15/2025","5/21/2026 2:53 PM",,
"b952859f-e1d6-4795-99f6-44e95904f2fd","A02180","158",,,,"9/8/2025","8/21/2025","8/7/2025",,,"CCW","0",,,,"No",,,,,,,,"30","30","30","15","0",,,,"CCW/Tunnel","Ernesto Martinez","Ernesto Martinez","2/19/2026","1/20/2026","12/21/2025","11/21/2025","11/6/2025",,"Stand-by generators for tunneling operations","751e4d0e-af12-4687-9895-8d7e60f6c18c",,,"No","Isabelle Bleou","Isabelle Bleou",,"Best Commercial","3/19/2026","2/19/2026","1/20/2026","12/21/2025","11/21/2025","11/6/2025","30",,"No",,,,"Change Order",,,,,"3/19/2026","5/21/2026 2:53 PM",,
